Rank	Latitude	Longitude
969	13.04528	77.66539
970	13.04528	77.66531
971	13.04528	77.66524
972	13.04528	77.66519
973	13.04528	77.66510
974	13.04528	77.66502
975	13.04528	77.66495
976	13.04528	77.66489
977	13.04528	77.66483
978	13.04528	77.66475
979	13.04528	77.66469
980	13.04528	77.66463
981	13.04527	77.66456
982	13.04527	77.66448
983	13.04526	77.66443
984	13.04526	77.66436
985	13.04526	77.66429
986	13.04526	77.66423
987	13.04526	77.66416
988	13.04526	77.66410
989	13.04527	77.66404
990	13.04528	77.66398
991	13.04528	77.66390
992	13.04530	77.66381
993	13.04531	77.66375
994	13.04531	77.66369
995	13.04525	77.66366
996	13.04518	77.66364
997	13.04511	77.66364
998	13.04502	77.66362
999	13.04495	77.66362
1000	13.04489	77.66361
1001	13.04481	77.66361
1002	13.04476	77.66361
1003	13.04470	77.66361
1004	13.04465	77.66361
1005	13.04460	77.66361
1006	13.04455	77.66361
1007	13.04448	77.66361
1008	13.04441	77.66361
1009	13.04433	77.66361
1010	13.04426	77.66362
1011	13.04421	77.66362
1012	13.04415	77.66362
1013	13.04408	77.66362
1014	13.04401	77.66362
1015	13.04391	77.66362
1016	13.04386	77.66362
1017	13.04381	77.66362
1018	13.04375	77.66362
1019	13.04370	77.66362
1020	13.04364	77.66361
1021	13.04357	77.66360
1022	13.04350	77.66360
1023	13.04344	77.66360
1024	13.04338	77.66359
1025	13.04331	77.66357
1026	13.04325	77.66357
1027	13.04318	77.66357
1028	13.04313	77.66357
1029	13.04307	77.66358
1030	13.04300	77.66358
1031	13.04293	77.66357
1032	13.04286	77.66357
1033	13.04281	77.66357
1034	13.04275	77.66357
1035	13.04268	77.66357
1036	13.04262	77.66357
1037	13.04256	77.66357
1038	13.04250	77.66358
1039	13.04244	77.66358
1040	13.04238	77.66359
1041	13.04233	77.66359
1042	13.04225	77.66360
1043	13.04218	77.66361
1044	13.04211	77.66361
1045	13.04204	77.66361
1046	13.04196	77.66362
1047	13.04190	77.66362
1048	13.04184	77.66363
1049	13.04176	77.66363
1050	13.04169	77.66364
1051	13.04163	77.66364
1052	13.04157	77.66365
1053	13.04151	77.66365
1054	13.04144	77.66366
1055	13.04136	77.66366
1056	13.04129	77.66367
1057	13.04122	77.66368
1058	13.04116	77.66369
1059	13.04109	77.66368
1060	13.04103	77.66367
1061	13.04096	77.66365
1062	13.04091	77.66363
1063	13.04084	77.66362
1064	13.04076	77.66362
1065	13.04070	77.66362
1066	13.04062	77.66362
1067	13.04057	77.66361
1068	13.04052	77.66361
1069	13.04044	77.66361
1070	13.04037	77.66361
1071	13.04032	77.66360
1072	13.04025	77.66359
1073	13.04020	77.66358
1074	13.04013	77.66358
1075	13.04007	77.66357
1076	13.04000	77.66357
1077	13.03994	77.66356
1078	13.03989	77.66356
1079	13.03980	77.66356
