Rank	Latitude	Longitude
875	13.00410	77.70718
876	13.00403	77.70717
877	13.00398	77.70717
878	13.00392	77.70716
879	13.00384	77.70715
880	13.00378	77.70715
881	13.00371	77.70714
882	13.00364	77.70713
883	13.00357	77.70712
884	13.00351	77.70711
885	13.00345	77.70710
886	13.00340	77.70709
887	13.00334	77.70708
888	13.00328	77.70707
889	13.00323	77.70705
890	13.00317	77.70704
891	13.00311	77.70704
892	13.00306	77.70702
893	13.00300	77.70700
894	13.00294	77.70699
895	13.00288	77.70699
896	13.00282	77.70697
897	13.00277	77.70696
898	13.00271	77.70694
899	13.00266	77.70692
900	13.00261	77.70690
901	13.00254	77.70688
902	13.00249	77.70686
903	13.00242	77.70683
904	13.00237	77.70680
905	13.00231	77.70675
906	13.00226	77.70672
907	13.00221	77.70668
908	13.00215	77.70665
909	13.00210	77.70662
910	13.00204	77.70659
911	13.00198	77.70656
912	13.00192	77.70653
913	13.00185	77.70651
914	13.00180	77.70650
915	13.00174	77.70650
916	13.00168	77.70648
917	13.00162	77.70646
918	13.00156	77.70645
919	13.00151	77.70643
920	13.00145	77.70642
921	13.00138	77.70641
922	13.00133	77.70640
923	13.00127	77.70639
924	13.00121	77.70638
925	13.00116	77.70637
926	13.00111	77.70635
927	13.00105	77.70634
928	13.00098	77.70633
929	13.00092	77.70632
930	13.00085	77.70632
931	13.00080	77.70632
932	13.00074	77.70632
933	13.00068	77.70632
934	13.00061	77.70631
935	13.00056	77.70631
936	13.00051	77.70630
937	13.00044	77.70630
938	13.00038	77.70629
939	13.00032	77.70628
940	13.00027	77.70626
941	13.00020	77.70626
942	13.00014	77.70626
943	13.00008	77.70626
944	13.00002	77.70626
945	12.99996	77.70625
946	12.99991	77.70625
947	12.99985	77.70625
948	12.99980	77.70625
949	12.99974	77.70624
950	12.99969	77.70624
951	12.99962	77.70624
952	12.99955	77.70623
953	12.99949	77.70623
954	12.99943	77.70623
955	12.99937	77.70624
956	12.99931	77.70624
957	12.99930	77.70618
958	12.99931	77.70613
959	12.99932	77.70606
960	12.99932	77.70601
961	12.99934	77.70595
962	12.99935	77.70589
963	12.99936	77.70584
964	12.99937	77.70578
965	12.99938	77.70572
966	12.99938	77.70565
967	12.99939	77.70560
968	12.99940	77.70555
969	12.99940	77.70550
970	12.99941	77.70545
971	12.99942	77.70539
972	12.99943	77.70534
973	12.99943	77.70528
974	12.99943	77.70522
975	12.99943	77.70516
976	12.99943	77.70510
977	12.99943	77.70504
978	12.99944	77.70499
979	12.99945	77.70494
980	12.99947	77.70488
981	12.99948	77.70482
982	12.99949	77.70477
983	12.99951	77.70471
984	12.99953	77.70465
985	12.99954	77.70459
986	12.99955	77.70454
987	12.99956	77.70448
988	12.99956	77.70443
989	12.99956	77.70437
990	12.99956	77.70431
991	12.99957	77.70425
992	12.99957	77.70420
993	12.99958	77.70413
994	12.99958	77.70406
995	12.99958	77.70400
996	12.99958	77.70395
997	12.99958	77.70389
998	12.99958	77.70384
999	12.99959	77.70377
1000	12.99959	77.70371
1001	12.99960	77.70366
1002	12.99960	77.70360
1003	12.99960	77.70353
1004	12.99960	77.70348
1005	12.99960	77.70343
1006	12.99960	77.70338
1007	12.99961	77.70333
1008	12.99961	77.70327
1009	12.99961	77.70322
1010	12.99961	77.70316
1011	12.99962	77.70310
1012	12.99963	77.70303
1013	12.99964	77.70297
1014	12.99965	77.70292
