Rank	Latitude	Longitude
1	13.01334	77.66222
2	13.01334	77.66228
3	13.01334	77.66235
4	13.01333	77.66241
5	13.01331	77.66247
6	13.01330	77.66252
7	13.01328	77.66258
8	13.01327	77.66263
9	13.01326	77.66269
10	13.01325	77.66275
11	13.01323	77.66281
12	13.01322	77.66287
13	13.01321	77.66292
14	13.01319	77.66299
15	13.01317	77.66305
16	13.01316	77.66311
17	13.01315	77.66317
18	13.01313	77.66322
19	13.01312	77.66328
20	13.01310	77.66334
21	13.01308	77.66341
22	13.01307	77.66347
23	13.01305	77.66352
24	13.01303	77.66357
25	13.01301	77.66364
26	13.01299	77.66370
27	13.01297	77.66376
28	13.01295	77.66382
29	13.01293	77.66388
30	13.01292	77.66394
31	13.01291	77.66400
32	13.01289	77.66405
33	13.01287	77.66411
34	13.01286	77.66416
35	13.01284	77.66422
36	13.01282	77.66427
37	13.01281	77.66433
38	13.01279	77.66439
39	13.01277	77.66445
40	13.01275	77.66450
41	13.01273	77.66457
42	13.01271	77.66463
43	13.01270	77.66468
